Date,KO_Close,KO_Log_Return,SPY_Close,SPY_Log_Return,Excess_Return,Sugar_Price,Sugar_Log_Return,Sugar_Import,Seasonal_Pattern
2014-02-01,27.31550407409668,-0.08826651919621087,178.18,-0.035884468595322794,-0.052382050600888075,16.88526316,0.07229535469877257,208775.34,19762.25834115538
2014-03-01,27.589963912963867,0.009997624462717347,186.29,0.044510324009119806,-0.03451269954640246,17.88809524,0.057694182051293286,312374.44,8164.1402756791795
2014-04-01,28.143421173095703,0.01986154091232084,187.01,0.0038574920590113138,0.016004048853309527,18.2147619,0.018096937532614543,366720.44,-16881.20627193986
2014-05-01,29.694011688232422,0.053631777654978396,188.31,0.006927449636921601,0.046704328018056795,18.24047619,0.0014107324824577105,371308.28,-12837.518295749385
2014-06-01,29.781370162963867,0.002937636878841854,192.68,0.022941240764470017,-0.020003603885628163,18.24190476,7.831561227789052e-05,221768.94,-3082.9565352182467
2014-07-01,31.068838119506836,0.0423222914321677,195.72,0.015654284658902284,0.026668006773265418,18.73045455,0.026429377889065186,326706.02,-6537.092304449019
2014-08-01,28.817155838012695,-0.07523442852180695,193.09,-0.013528664966475645,-0.061705763555331306,17.7247619,-0.05518814539090755,212269.08,-1479.7769839362045
2014-10-01,31.51681900024414,0.02954001810023099,197.02,-0.01855583374386871,0.0480958518440997,16.47565217,-0.004157102844366545,220694.68,3860.127278884307
2014-11-01,30.9405574798584,-0.01845347677632514,201.66,0.023277864537535997,-0.04173134131386114,15.87894737,-0.03688949793954999,108404.36,-2502.030855273208
2014-12-01,33.34892654418945,0.07495772118550814,207.2,0.027101399420258687,0.047856321765249454,14.99227273,-0.05745925006517094,158203.02,-262.7827302732078
2015-01-01,31.40735626220703,-0.05998344292070712,205.54,-0.008043848188401093,-0.05193959473230603,15.0625,0.004673294218032975,270856.62,12557.760097107748
2015-02-01,30.62626838684082,-0.025184056621955886,199.45,-0.030077083845511332,0.004893027223555446,14.51210526,-0.037225064596790425,192449.28,-760.9220159874818
2015-03-01,32.21076583862305,0.05044265476422716,210.66,0.054681881056980686,-0.0042392262927535285,12.84090909,-0.12234704949670006,334045.32,19762.25834115538
2015-04-01,30.415346145629883,-0.057353451022830626,206.43,-0.02028408752589783,-0.037069363496932795,12.91095238,0.005439875700613772,277427.34,8164.1402756791795
2015-05-01,30.4228515625,0.0002467337031974992,208.46,0.009785804428678269,-0.00953907072548077,12.7035,-0.01619842681037076,239210.86,-16881.20627193986
2015-06-01,30.722875595092773,0.009813488344732502,211.14,0.012774244250372213,-0.0029607559056397115,12.11363636,-0.047545756100230374,300737.91,-12837.518295749385
2015-07-01,29.668010711669922,-0.03493812558419407,205.89,-0.025179374972895907,-0.009758750611298161,11.87863636,-0.019590267112927773,341124.38,-3082.9565352182467
2015-08-01,31.067087173461914,0.046079583632741894,210.45,0.021906049627927082,0.024173534004814812,10.6747619,-0.10685926841817661,364137.46,-6537.092304449019
2015-10-01,30.60393714904785,0.02876772907187064,191.59,-0.03058342337208053,0.05935115244395117,14.14181818,0.15286582768688817,185266.0,-1479.7769839362045
2015-11-01,32.30501174926758,0.05409371502490945,207.93,0.08184381249010197,-0.027750097465192525,14.843,0.04839213728201974,148991.18,3860.127278884307
2015-12-01,32.76030349731445,0.013995142498566704,208.69,0.0036484126687366114,0.010346729829830092,14.76272727,-0.005422797148742831,183190.12,-2502.030855273208
2016-01-01,33.021644592285156,0.007945719989395528,203.87,-0.023367361457691693,0.03131308144708722,14.29105263,-0.03247192526362186,280011.5,-262.7827302732078
2016-02-01,32.99089813232422,-0.0009315339453768168,193.72,-0.05106871827401971,0.05013718432864289,13.314,-0.0708175380517515,222071.98,12557.760097107748
2016-03-01,33.15231704711914,0.004880900779206776,193.56,-0.0008262756099099988,0.005707176389116775,15.43045455,0.14752701160905746,410715.2,-760.9220159874818
2016-04-01,35.93623733520508,0.0806335728899703,205.52,0.05995581087651036,0.020677762013459944,14.99809524,-0.028419915748509883,308752.58,19762.25834115538
2016-05-01,34.70452880859375,-0.034875991267276696,206.33,0.003933475995510527,-0.03880946726278722,16.68428571,0.10654409193922998,271184.62,8164.1402756791795
2016-06-01,34.54960250854492,-0.004474146322967609,209.84,0.01686850676147955,-0.02134265308444716,19.33727273,0.14756716203993614,235573.56,-16881.20627193986
2016-07-01,35.38438415527344,0.023874551928284582,209.48,-0.0017170661473313586,0.02559161807561594,19.687,0.01792405641972472,300008.12,-12837.518295749385
2016-08-01,34.057369232177734,-0.03822416422621888,217.12,0.03582192667527195,-0.07404609090149084,20.01434783,0.016490888413760896,219463.82,-3082.9565352182467
2016-10-01,33.304683685302734,-0.01775426714513806,216.3,-0.004980641176027589,-0.01277362596911047,22.91666667,0.07070119466095148,233263.88,-6537.092304449019
2016-11-01,33.36764144897461,0.001888573175084396,212.55,-0.017489078154214077,0.019377651329298473,20.86857143,-0.09362018016422491,239920.84,-1479.7769839362045
2016-12-01,32.022796630859375,-0.04113856759990231,220.38,0.036176074254831825,-0.07731464185473413,18.83,-0.10279292519073957,245971.58,3860.127278884307
2017-01-01,32.90372848510742,0.027137935283611636,223.53,0.014192304174114767,0.012945631109496869,20.5375,0.08680114069432543,223924.3,-2502.030855273208
2017-02-01,32.99103546142578,0.0026498927131091143,227.53,0.017736464595289547,-0.015086571882180433,20.40578947,-0.006433825227103451,208399.5,-262.7827302732078
2017-03-01,33.30055236816406,0.009338112603240134,236.47,0.038539252162531845,-0.02920113955929171,18.05956522,-0.12214318463435259,173806.26,12557.760097107748
2017-04-01,33.978763580322266,0.020161744411821392,235.74,-0.003091847193143593,0.023253591604964985,16.31684211,-0.10147764085091904,358324.88,-760.9220159874818
2017-05-01,34.547210693359375,0.016591085597164934,238.08,0.009877248846303033,0.006713836750861901,15.68909091,-0.039232208311276384,318538.72,19762.25834115538
2017-06-01,36.404666900634766,0.05237016348983081,241.44,0.014014243374812274,0.03835592011501854,13.53,-0.1480561821570383,210675.92,8164.1402756791795
2017-07-01,36.20379638671875,-0.005532992085921951,241.8,0.001489943161153029,-0.0070229352470749795,14.119,0.04261196584469129,196358.04,-16881.20627193986
2017-08-01,37.0029411315918,0.02183341363380542,246.77,0.020345790546300258,0.0014876230875051633,13.79608696,-0.023136409696347116,208152.58,-12837.518295749385
2017-10-01,36.62204360961914,-0.004000840308013842,251.23,0.014998677062753707,-0.01899951737076755,14.23181818,0.021363602122201453,342113.48,-3082.9565352182467
2017-11-01,37.41128158569336,0.021321962087889723,257.15,0.023290718006095723,-0.001968755918206,14.96666667,0.050345331456526754,228539.2,-6537.092304449019
2017-12-01,37.545738220214844,0.0035875700256422505,265.01,0.030107988902374316,-0.026520418876732066,14.4325,-0.036342898349864594,194524.34,-1479.7769839362045
2018-01-01,37.63597106933594,0.00240039481144505,266.86,0.006956615190975235,-0.004556220379530185,13.97952381,-0.03188893395917791,223976.0,3860.127278884307
2018-02-01,39.0387077331543,0.03659338945190127,281.9,0.054828221805792055,-0.018234832353890784,13.57263158,-0.029538292640239217,156476.44,-2502.030855273208
2018-03-01,35.45393753051758,-0.09631934029638378,271.65,-0.03703792512253479,-0.059281415173848995,12.82571429,-0.056603296720911356,313355.8,-262.7827302732078
2018-04-01,35.940704345703125,0.013636159381661628,263.15,-0.03179026119774431,0.045426420579405935,11.82428571,-0.08129655715308193,290985.46,12557.760097107748
2018-05-01,35.75863265991211,-0.005078765990196299,264.51,0.005154845967258126,-0.010233611957454425,11.82727273,0.0002525854711397102,270131.68,-760.9220159874818
2018-06-01,35.58484649658203,-0.004871825964045229,270.94,0.02401833638554507,-0.028890162349590298,12.06190476,0.01964400617561024,244565.08,19762.25834115538
2018-07-01,36.619808197021484,0.028669414545624328,271.28,0.0012541036647926163,0.02741531088083171,11.1552381,-0.07814294678110922,296749.02,8164.1402756791795
2018-08-01,38.93255615234375,0.06124151811007428,281.33,0.0363768596990397,0.02486465841103458,10.45521739,-0.06480804675870777,187215.32,-16881.20627193986
2018-10-01,38.89320755004883,0.04417229214600926,290.72,0.0014112870869000815,0.04276100505910918,13.18478261,0.2010290614500776,283256.0,-12837.518295749385
2018-11-01,40.31623840332031,0.03593470357408046,270.63,-0.07160803031120366,0.10754273388528413,12.79238095,-0.030213576574253054,204151.82,-3082.9565352182467
2018-12-01,42.77372360229492,0.059169653684408186,275.65,0.01837937069903539,0.040790282985372794,12.5535,-0.018850244260783633,167013.54,-6537.092304449019
2019-01-01,40.185237884521484,-0.0624242681455347,249.92,-0.09799107838437138,0.03556681023883668,12.68095238,0.010101543862458762,254029.64,-1479.7769839362045
2019-02-01,40.847225189208984,0.01633918079270469,269.93,0.07702179947430299,-0.0606826186815983,12.92894737,0.019367724548981613,208293.9,3860.127278884307
2019-03-01,38.47938537597656,-0.059716239061969656,278.68,0.03190150403629399,-0.09161774309826365,12.47380952,-0.03583757174493796,284133.6,-2502.030855273208
2019-04-01,40.11655807495117,0.041666515547377436,282.48,0.01354358145821255,0.028122934089164886,12.53571429,0.004950505807138406,283899.82,-262.7827302732078
2019-05-01,41.99997329711914,0.045879813840749684,294.02,0.04004004061568889,0.005839773225060796,11.825,-0.05836577925454556,185887.13,12557.760097107748
2019-06-01,42.059898376464844,0.0014257716150183342,275.27,-0.06589535805565383,0.06732112967067216,12.4395,0.05066095919923441,237449.09,-760.9220159874818
2019-07-01,43.93259811401367,0.043561844259080384,293.0,0.062420174836901765,-0.01885833057782138,12.12863636,-0.025307595737111832,228405.77,19762.25834115538
2019-08-01,45.40795135498047,0.03303063131524331,297.43,0.015006294164965794,0.018024337150277514,11.55545455,-0.048411716938552285,259444.82,8164.1402756791795
2019-10-01,47.31298065185547,-0.0036763497206764306,296.77,0.014663716128332283,-0.018340065849008713,12.4573913,0.11015739604474861,351749.01,-16881.20627193986
2019-11-01,47.304290771484375,-0.00018368486566577857,303.33,0.021863893754050068,-0.022047578619715846,12.687,0.018263721690376045,224321.78,-12837.518295749385
2019-12-01,46.75579833984375,-0.011662728664956212,314.31,0.035558438261565684,-0.047221166926521896,13.3352381,0.049832165584204446,173084.06,-3082.9565352182467
2020-01-01,48.463172912597656,0.035865911419658225,321.86,0.02373690835736575,0.012129003062292476,14.16666667,0.06048177475489025,255248.68,-6537.092304449019
2020-02-01,51.1336784362793,0.05363916119885381,321.73,-0.0004039839082894403,0.05404314510714325,15.07105263,0.06188407207110336,194160.42,-1479.7769839362045
2020-03-01,46.8346061706543,-0.0878209715645859,296.26,-0.0824752373281532,-0.005345734236432698,11.805,-0.2442526890311827,379102.48,3860.127278884307
2020-04-01,39.08406448364258,-0.18090755180356766,257.75,-0.1392473242568366,-0.04166022754673104,10.05190476,-0.160761025632413,474085.16,-2502.030855273208
2020-05-01,40.5326042175293,0.03639186669389849,290.48,0.11954460420901114,-0.08315273751511265,10.641,0.05695231955453117,338430.08,-262.7827302732078
2020-06-01,41.230369567871094,0.01706841759793143,304.32,0.04654505225094496,-0.029476634653013534,11.82818182,0.10577050941113564,300750.74,12557.760097107748
2020-07-01,39.82239532470703,-0.03474565960902298,308.36,0.013188152234035577,-0.04793381184305856,11.90181818,0.006206202811113837,338123.27,-760.9220159874818
2020-08-01,42.10405731201172,0.0557146586149635,326.52,0.05722327099209412,-0.0015086123771306248,12.81428571,0.07386944299314502,365715.04,19762.25834115538
2020-10-01,44.358680725097656,0.004826580805129765,334.89,-0.042157660394186,0.04698424119931577,14.28772727,0.13836901837154025,343909.0,8164.1402756791795
2020-11-01,43.1816520690918,-0.02689273744041154,326.54,-0.025249666996732145,-0.0016430704436793953,14.9335,0.04420607549878364,243501.14,-16881.20627193986
2020-12-01,46.72584533691406,0.07888176051789264,362.06,0.10325749124977879,-0.024375730731886147,14.66772727,-0.01795735490556849,135912.08,-12837.518295749385
2021-01-01,49.659786224365234,0.060898030359787914,373.88,0.032124946366584695,0.02877308399320322,15.91631579,0.08169507690904698,175933.68,-3082.9565352182467
2021-02-01,43.60173034667969,-0.13009863886758222,370.07,-0.010242713380940849,-0.11985592548664137,17.00052632,0.06589957016865133,254376.38,-6537.092304449019
2021-03-01,44.36238479614258,0.017295084676525185,380.36,0.027425995737802467,-0.010130911061277281,15.80565217,-0.07287669523649853,255254.36,-1479.7769839362045
2021-04-01,48.128273010253906,0.08147787980354737,396.33,0.04112902488712855,0.04034885491641882,16.23761905,0.02696310542306124,274441.74,3860.127278884307
2021-05-01,49.28788375854492,0.023808484398576635,417.3,0.051558190039134644,-0.02774970564055801,17.20333333,0.05777244953523741,315924.98,-2502.030855273208
2021-06-01,50.484012603759766,0.023978418758266784,420.04,0.006544557240285798,0.017433861517980986,17.21409091,0.000625124081064854,209533.34,-262.7827302732078
2021-07-01,49.77885818481445,-0.014066344605982106,428.06,0.01891342783462413,-0.032979772440606236,17.7147619,0.02867001026020688,304373.89,12557.760097107748
2021-08-01,52.46513366699219,0.052558468894194466,438.51,0.02411924389689446,0.028439224997300006,19.38363636,0.09003092589632189,167639.0,-760.9220159874818
2021-10-01,48.634437561035156,-0.063111799658643,429.14,-0.050925048376410764,-0.012186751282232233,19.61904762,0.018248011366690964,425934.0,19762.25834115538
2021-11-01,52.24934387207031,0.07169546152907236,459.25,0.0678115180783001,0.0038839434507722537,19.74619048,0.0064596739787692314,224161.02,8164.1402756791795
2021-12-01,48.9929084777832,-0.06435177059997477,455.56,-0.008067292689085015,-0.05628447791088975,19.16727273,-0.0297563063224926,248510.84,-16881.20627193986
2022-01-01,55.307334899902344,0.12122997537342295,474.96,0.04170315855626949,0.07952681681715346,18.461,-0.03754388054249125,167253.14,-12837.518295749385
2022-02-01,56.98869705200195,0.02994741277055102,449.91,-0.05418302720072177,0.08413043997127279,18.20315789,-0.014065309317317531,300487.57,-3082.9565352182467
2022-03-01,58.13762664794922,0.019960122131078784,436.63,-0.029961408225892328,0.04992153035697111,19.10782609,0.04850290459169493,236639.47,-6537.092304449019
2022-04-01,58.35676193237305,0.0037621647799905844,451.64,0.033799247776515884,-0.0300370829965253,19.69904762,0.030472296350080086,313865.09,-1479.7769839362045
2022-05-01,60.81338882446289,0.04123473790911447,412.0,-0.09186205296279493,0.1330967908719094,19.28090909,-0.021454850371155132,267021.0,3860.127278884307
2022-06-01,59.655670166015625,-0.01922077436399494,412.93,0.00225473772077045,-0.02147551208476539,18.79409091,-0.02557293291048124,239252.59,-2502.030855273208
2022-07-01,59.64109802246094,-0.00024430072747883,377.25,-0.09036998942233865,0.09012568869485982,18.34,-0.024458040302934858,309520.39,-262.7827302732078
2022-08-01,60.83562469482422,0.019830649294925173,411.99,0.08809097956234169,-0.06826033026741651,18.0626087,-0.015240482980696246,274311.01,12557.760097107748
2022-10-01,53.49632263183594,-0.08947285050330311,357.18,-0.10110150091231773,0.011628650409014618,18.30095238,0.0063060327251820425,320869.03,-760.9220159874818
2022-11-01,57.153778076171875,0.06613258043926695,386.21,0.07814140658535784,-0.01200882614609089,19.40590909,0.058624510842360866,128430.49,19762.25834115538
2022-12-01,61.175209045410156,0.0679965303681982,407.68,0.054101289965032606,0.013895240403165587,20.065,0.03339939176036388,286140.5,8164.1402756791795
2023-01-01,61.175209045410156,0.0,382.43,-0.06393692296084019,0.06393692296084019,19.94318182,-0.006089682205952407,297474.11,-16881.20627193986
2023-02-01,58.97285842895508,-0.036664715060346964,406.48,0.06098909730257329,-0.09765381236292026,21.4035,0.07066713854367457,225946.04,-12837.518295749385
2023-03-01,57.232139587402344,-0.02996168994470061,396.26,-0.02546416581936395,-0.0044975241253366605,20.96173913,-0.02085563028635118,342326.13,-3082.9565352182467
2023-04-01,60.11327362060547,0.049115054578900086,409.39,0.03259768547350461,0.016517369105395474,24.582,0.1593156380225378,286707.5,-6537.092304449019
2023-05-01,62.167762756347656,0.03360590566239985,415.93,0.015848729932021577,0.017757175730378272,25.72956522,0.04562626057340724,279612.79,-1479.7769839362045
2023-06-01,57.816505432128906,-0.07256228570671208,417.85,0.004605539575806006,-0.07716782528251809,24.76227273,-0.038319494374558616,263684.81,3860.127278884307
2023-07-01,58.80366134643555,0.016929824739530197,443.28,0.05907910811164907,-0.04214928337211887,24.00809524,-0.030930158850444034,207318.51,-2502.030855273208
2023-08-01,60.47344207763672,0.028000173973631526,457.79,0.03220893912097189,-0.004208765147340365,24.19304348,0.0076740571929119206,251994.81,-262.7827302732078
